country,year,log_gdp_pc,log_gdp_emp,trade_openness,gdp_pc,csh_i,inv_share,pop,emp,log_pop,log_emp,rgdpe
Lithuania,2011,10.247865702878153,11.09634446979879,-0.13380080461502097,28222.24294337198,0.217689692974091,0.217689692974091,3.028642,1.29645752906799,1.1081143342379611,0.2596355673173228,85475.0703125
Lithuania,2012,10.320228591566417,11.136984495092001,-0.09341096878051702,30340.192315672073,0.201987490057945,0.201987490057945,2.988329,1.32043135166168,1.0947143683042764,0.2779584647786927,90666.4765625
Lithuania,2013,10.346541208784988,11.140318918575911,-0.09977686405181896,31149.11798682378,0.207049876451492,0.207049876451492,2.95836,1.33757376670837,1.0846350607372501,0.29085735094632664,92150.3046875
Malta,1990,9.803255627339537,10.824362339656792,-0.346169024705887,18092.55175546604,0.327872455120087,0.327872455120087,0.367908,0.132519021630287,-0.9999223720684154,-2.0210290843856713,6656.39453125
Malta,1991,9.86075354241872,10.866540220016164,-0.28852352499961903,19163.3243738925,0.302710771560669,0.302710771560669,0.371332,0.13581719994545,-0.9906587378337368,-1.9964454154311793,7115.95556640625
Malta,1992,9.872942578209617,10.878145825581901,-0.34351253509521495,19398.336194619726,0.273185163736343,0.273185163736343,0.374795,0.137163817882538,-0.9813760691550936,-1.986579316527377,7270.3994140625
Malta,1993,9.895897689299826,10.90755254739275,-0.33699393272399897,19848.77734086847,0.289709389209747,0.289709389209747,0.378217,0.137526035308838,-0.9722871740059594,-1.9839420320988843,7507.14501953125
Malta,1994,9.946556881620639,10.956201662526942,-0.315549165010452,20880.205452361228,0.305708080530167,0.305708080530167,0.381454,0.138982146978378,-0.9637650121986119,-1.9734097931049155,7964.837890625
Malta,1995,9.98903348869683,10.96486925807377,-0.355444252490998,21786.231979749056,0.3206966817379,0.3206966817379,0.38455,0.144928142428398,-0.9556814594790742,-1.9315172288560152,8377.8955078125
Malta,1996,9.986947465004492,10.938664262944066,-0.40313380956649797,21740.832752067723,0.306822121143341,0.306822121143341,0.387624,0.14965295791626,-0.9477194813778153,-1.8994362793173887,8427.2685546875
Malta,1997,10.078987553469199,11.02022768427702,-0.31217730045318604,23836.839795266704,0.280490189790726,0.280490189790726,0.390679,0.152420952916145,-0.9398690280457394,-1.8811091588535593,9312.552734375
Malta,1998,10.13479595072195,11.075710969226693,-0.302683562040329,25204.956753429633,0.27547299861908,0.27547299861908,0.393774,0.153678402304649,-0.9319781383188627,-1.8728931568236062,9925.056640625
Malta,1999,10.202192659795504,11.131342052828135,-0.31263440847396906,26962.24032805772,0.260057181119919,0.260057181119919,0.396889,0.156727284193039,-0.9240986343667988,-1.8532480273994305,10701.0166015625
Malta,2000,10.248412136347582,11.177734487188744,-0.214861869812012,28237.66873569937,0.261330366134644,0.261330366134644,0.399895,0.157887011766434,-0.9165532663333106,-1.8458756171744723,11292.1025390625
Malta,2001,10.236680360833438,11.174386574536246,-0.275652706623077,27908.326407578257,0.221709638834,0.221709638834,0.402784,0.157699957489967,-0.9093548408730426,-1.8470610545758501,11241.02734375
Malta,2002,10.264316104841308,11.195725466629396,-0.25136554241180403,28690.349901526264,0.188680797815323,0.188680797815323,0.405565,0.159791812300682,-0.90247412234174,-1.8338834841298277,11635.8017578125
Malta,2003,10.265717221066998,11.187158449698018,-0.25672838091850303,28730.57659084674,0.253898948431015,0.253898948431015,0.408226,0.162451535463333,-0.8959343363672705,-1.8173755649982897,11728.568359375
Malta,2004,10.267424595218667,11.194443010139258,-0.384948670864105,28779.672335156207,0.2790507376194,0.2790507376194,0.410798,0.162565857172012,-0.8896536694887577,-1.816672084409348,11822.6318359375
Malta,2005,10.26530857876891,11.19033137496355,-0.359834909439087,28718.838460514853,0.309659212827683,0.309659212827683,0.41332,0.16389063000679,-0.8835331676359828,-1.8085559638306241,11870.0703125
Malta,2006,10.283561462662663,11.194570949859338,-0.358438104391098,29247.853421347492,0.241725519299507,0.241725519299507,0.415454,0.167061567306519,-0.8783833808034036,-1.7893928680000788,12151.1376953125
Malta,2007,10.341137810407183,11.234902034920328,-0.35352262854576105,30981.260801252167,0.265152752399445,0.265152752399445,0.417197,0.170680657029152,-0.874196746677155,-1.7679609711903002,12925.2890625
Malta,2008,10.39398335501523,11.270580180390251,-0.415637522935867,32662.51454090279,0.266377449035645,0.266377449035645,0.418969,0.174373596906662,-0.8699583474772657,-1.7465551728522875,13684.5810546875
Malta,2009,10.419185180443964,11.299192395816801,-0.33427783846855097,33496.129721717225,0.244507417082787,0.244507417082787,0.420795,0.174537315964699,-0.8656094997585077,-1.7456167151313446,14095.00390625
Malta,2010,10.482328089949947,11.36511225160708,-0.40373501181602495,35679.37572163558,0.280936658382416,0.280936658382416,0.422651,0.174821004271507,-0.8612084995861026,-1.743992661243235,15079.923828125
Malta,2011,10.471720182956004,11.334687855155352,-0.43029117584228405,35302.89260173022,0.231516167521477,0.231516167521477,0.424628,0.179154008626938,-0.8565417874689428,-1.719509459668291,14990.5966796875
Malta,2012,10.514889831669555,11.365320707086063,-0.44998627901076993,36860.280153494634,0.269024670124054,0.269024670124054,0.426611,0.182261362671852,-0.8518826879983715,-1.7023135634148805,15725.0009765625
Malta,2013,10.53966112960966,11.35923979411763,-0.46691405773162387,37784.760147431916,0.259207785129547,0.259207785129547,0.428452,0.188783347606659,-0.8475765658886406,-1.6671552303966108,16188.9560546875
Montenegro,1990,9.39647577936677,10.706515490515159,-0.24586256593465788,12045.853590952092,0.19509020447731,0.19509020447731,0.620497,0.167415887117386,-0.47723450915979954,-1.7872742203081882,7474.416015625
Montenegro,1991,9.276988844423986,10.587028502816937,-0.22078736871480958,10689.196574121295,0.191039696335793,0.191039696335793,0.623559,0.168242052197456,-0.4723118912338559,-1.7823515496268052,6665.3447265625
Montenegro,1992,9.005143155411414,10.311674858208566,-0.2455601543188095,8144.866703077303,0.194090873003006,0.194090873003006,0.626019,0.169499337673187,-0.4683745569049344,-1.7749062597020866,5098.84130859375
Montenegro,1993,8.547750293839309,9.851679961066688,-0.2455626055598263,5155.1438130424185,0.191815823316574,0.191815823316574,0.628099,0.170505598187447,-0.4650574816262377,-1.768987148853617,3237.94067382813
Montenegro,1994,8.55882525772988,9.859892586522047,-0.23130809515714656,5212.554166615408,0.184670150279999,0.184670150279999,0.629878,0.171478658914566,-0.46222912914294534,-1.7632964579351114,3283.27319335938
Montenegro,1995,8.692504559264835,9.989797506292529,-0.2244483903050425,5958.085950677959,0.18060015141964,0.18060015141964,0.631381,0.172537833452225,-0.45984579517037505,-1.7571387421980693,3761.822265625
Montenegro,1996,8.936678338360466,10.229184592332528,-0.2271056622266768,7605.890853711549,0.179170399904251,0.179170399904251,0.63262,0.173705905675888,-0.45788535305549677,-1.7503916070275596,4811.638671875
