unit,time,treated,Y,Y_resid,gdp_pc_level,trade_open,inv_share,log_pop,log_emp,log_gdp_emp,gdp_pc_growth
Poland,1999,0,9.692532095464859,-0.23681134040521457,16196.202747863264,-0.068006195127964,0.199488610029221,3.6451290353167787,2.696382925238678,10.64127820554296,0.048959442263123876
Poland,2000,0,9.715551911562683,-0.17380840533920328,16573.360755695183,-0.064950160682201,0.196958720684052,3.6443545445497447,2.6730263673661607,10.686880088746266,0.023019816097823664
Poland,2001,0,9.738640773874824,-0.04181758937095026,16960.472588994842,-0.058561950922012995,0.169428423047066,3.6440744598459496,2.6504639784440607,10.732251255276712,0.023088862312141245
Poland,2002,0,9.766630431929128,0.06903879062459772,17441.89643219168,-0.059892103075980974,0.152072697877884,3.6436050623673935,2.619825847320706,10.790409646975816,0.0279896580543042
Poland,2003,0,9.762205737040182,0.06615963613127107,17364.891848720552,-0.05798527598381001,0.157806575298309,3.64292776266654,2.6084147386059136,10.796718761100808,-0.00442469488894659
Poland,2004,0,9.81752564857876,0.03423959622096717,18352.58377189935,-0.06596587598323903,0.181593596935272,3.641986254568875,2.6191334761539076,10.840378426993729,0.05531991153857874
Poland,2005,0,9.832761284161325,0.02104413844693198,18634.337952101465,-0.050812125205992986,0.189033761620522,3.640853946270326,2.639830392476164,10.833784837955488,0.01523563558256491
Poland,2006,0,9.891046097630419,-0.006615426141836522,19752.71240043679,-0.06601440906524603,0.198590934276581,3.6394572239828937,2.670491502237246,10.860011819376068,0.05828481346909342
Poland,2007,0,9.988113481039292,-0.024718426118900183,21766.1976967588,-0.08075529336929399,0.213416337966919,3.6381234101183875,2.7135579244108308,10.91267896674685,0.09706738340887355
Poland,2008,0,10.02918240867556,-0.06304951213775212,22678.72203691861,-0.105954200029373,0.21291971206665,3.6374783118057445,2.750215043598407,10.916445676882898,0.04106892763626746
Poland,2009,0,10.094762536728142,0.17263476362820818,24215.847101302545,-0.056458264589309026,0.174793466925621,3.6376428686447206,2.7444302157148437,10.98797518965802,0.06558012805258251
Poland,2010,0,10.154508778341658,0.2350734038846074,25706.747327252608,-0.05889528989791898,0.180189415812492,3.6400922536901126,2.7315059631389382,11.063095068892832,0.059746241613515494
Poland,2011,0,10.240611304884608,0.2963749388791026,28018.248384272636,-0.06536677479743996,0.183744445443153,3.6430617465648805,2.739892853778146,11.143780197671342,0.08610252654295003
Poland,2012,0,10.26296104029042,0.35090098495007993,28651.498954137787,-0.05103209614753701,0.177909418940544,3.6440878201570017,2.741844077150759,11.165204783296664,0.022349735405812865
Poland,2013,0,10.255948107525045,0.3930723329517587,28451.27083214517,-0.03694513440132102,0.165904209017754,3.6443856747513186,2.7421473640361986,11.158186418240165,-0.0070129327653756235
Slovakia,1995,0,9.770673562433068,0.11979168917375915,17512.55904853349,0.0034695565700530173,0.176402494311333,1.6778966146113592,0.7502609495243875,10.69830922752004,
Slovakia,1996,0,9.780298509993179,-0.1316573462917212,17681.930298178362,-0.05139318108558599,0.240395918488503,1.6794168575905717,0.7704935201860809,10.689221847397668,0.009624947560110897
Slovakia,1997,0,9.798919981964064,-0.10727540237062883,18014.278671896926,-0.056484699249267994,0.24175851047039,1.6807867531115175,0.7596630443559937,10.720043690719589,0.01862147197088504
Slovakia,1998,0,9.792321562575749,-0.1243739775974877,17895.804208196925,-0.07883074879646301,0.237877637147903,1.6817206198051025,0.7545019380918027,10.719540244289048,-0.006598419388314625
Slovakia,1999,0,9.755731399919984,-0.0035372036031233733,17252.828843120176,-0.047495007514953,0.206029430031776,1.6823358957035779,0.728571869069903,10.70949542655366,-0.03659016265576476
Slovakia,2000,0,9.791108184319564,0.11244773730036783,17874.102997045167,-0.040878206491471,0.188650250434876,1.6826881883000697,0.7082538553311478,10.765542517288486,0.035376784399579364
Slovakia,2001,0,9.836713199084503,0.05404222876506104,18708.12497432352,-0.080244690179825,0.204487517476082,1.6825837218576818,0.7178206962212936,10.801476224720892,0.04560501476493961
Slovakia,2002,0,9.876972306166094,0.09460723761100276,19476.66392602174,-0.08846265077590898,0.199810549616814,1.6822585420321408,0.7185889376617309,10.840641910536503,0.04025910708159053
Slovakia,2003,0,9.903450876884659,0.15148845080870998,19999.266500421487,-0.06948348879814192,0.192106202244759,1.6819810608895929,0.7289500006454455,10.856481937128807,0.026478570718564853
Slovakia,2004,0,9.946555031801,0.03569605956618638,20880.16682778284,-0.119340360164642,0.230161115527153,1.681951671648248,0.7260545214550685,10.902452181994178,0.043104154916340676
Slovakia,2005,0,10.00211852076051,-0.008893722273951354,22073.178783620795,-0.11158376932144198,0.264838367700577,1.682073873138942,0.7413094937328023,10.94288290016665,0.055563488959510465
Slovakia,2006,0,10.10052580721224,0.049913264393925516,24355.812520016385,-0.127100169658661,0.262492805719376,1.6821019569115356,0.7612287030820933,11.02139906104168,0.0984072864517298
Slovakia,2007,0,10.234610467898767,0.15247203197949943,27850.618904708743,-0.10748738050460804,0.274362802505493,1.682130411850213,0.7809008366568763,11.135840043092104,0.13408466068652736
Slovakia,2008,0,10.308962207544441,0.0956603305904622,30000.286408371627,-0.14558213949203502,0.291055381298065,1.6825247920216282,0.8112992200864746,11.180187779479596,0.07435173964567454
Slovakia,2009,0,10.28754880857975,0.36797505254239304,29364.70754435455,-0.09280633926391602,0.215049356222153,1.6836308666910267,0.7904412229011919,11.180738452369585,-0.02141339896469141
Slovakia,2010,0,10.343778432773297,0.3440447059327436,31063.178720999524,-0.10884714126586892,0.246704876422882,1.6848887396970356,0.7741993563299293,11.254467816140401,0.05622962419354671
Slovakia,2011,0,10.38703811128758,0.32204166718950944,32436.451357317907,-0.10736948251724299,0.260706275701523,1.6860487070558934,0.7988273048474228,11.274259513496052,0.043259678514283806
Slovakia,2012,0,10.407505947643173,0.42686877737481765,33107.19626795903,-0.11031478643417403,0.227331310510635,1.687300584016346,0.7990806068907658,11.295725924768753,0.020467836355592794
Slovakia,2013,0,10.38468119317242,0.37281857998815227,32360.091320048607,-0.11558729410171498,0.241244167089462,1.6883270935131176,0.7910524492767597,11.281955837408779,-0.022824754470752495
Slovenia,1995,0,10.07838796506334,0.02145850948542183,23822.551786383447,-0.082800954580307,0.243771463632584,0.6871768938129552,-0.08810642598714953,10.853671284863445,
Slovenia,1996,0,10.11452696109854,0.08868523763331027,24699.220442819154,-0.08488640189170799,0.241145297884941,0.6865217809913788,-0.10936131739236067,10.910410059482281,0.03613899603520032
Slovenia,1997,0,10.142148702618188,0.10567756013354845,25390.96554723397,-0.075059473514557,0.258400082588196,0.6853155935829307,-0.12720054878250023,10.95466484498362,0.027621741519647358
Slovenia,1998,0,10.157269730726368,0.0802960005821749,25777.820502266593,-0.07456669211387595,0.273786962032318,0.6831291674163827,-0.128439902626792,10.968838800769543,0.015121028108179502
Slovenia,1999,0,10.190753415621526,-0.013679009251168495,26655.570059645852,-0.09924820065498302,0.303327143192291,0.6836996932597643,-0.11326801438751137,10.987721123268802,0.03348368489515785
Slovenia,2000,0,10.20735628088529,-0.01036477851316775,27101.823187200025,-0.09539026021957403,0.303756147623062,0.6865333573694271,-0.09749762912181978,10.991387267376535,0.016602865263763533
Slovenia,2001,0,10.231784058209882,0.07597746350251278,27772.01278447428,-0.08107215166091997,0.284731179475784,0.6879733191924398,-0.09163836890327107,11.011395746305594,0.024427777324593336
Slovenia,2002,0,10.259950306452756,0.1496331932626358,28565.36664253163,-0.06744310259819103,0.26782900094986,0.6889242766390596,-0.07855336837811727,11.027427951469933,0.028166248242873948
Slovenia,2003,0,10.270389393555984,0.07913311242535492,28865.12487201943,-0.08810615539550803,0.290921568870544,0.6893851128490616,-0.08236086409279109,11.042135370497837,0.010439087103227607
Slovenia,2004,0,10.333512516364681,-0.021678971893845045,30745.917997211,-0.12241798639297508,0.33456563949585,0.6899144609479292,-0.07683412229170919,11.100261099604321,0.06312312280869747
Slovenia,2005,0,10.352834822143533,-0.04018006300950461,31345.776689682178,-0.12553966045379694,0.350830137729645,0.6916029889094765,-0.0817738824130328,11.126211693466043,0.019322305778851856
Slovenia,2006,0,10.400226349076437,-0.08286612579242814,32867.064262193766,-0.15334939956665095,0.365665912628174,0.6947029696921632,-0.0665854832049132,11.161514801973514,0.047391526932903716
Slovenia,2007,0,10.466548323288725,-0.17881934305509084,35120.7823256666,-0.18937122821807795,0.396426051855087,0.7002012420633554,-0.03359949218586516,11.200349057537945,0.06632197421228803
Slovenia,2008,0,10.50793545718079,-0.1815387530309387,36604.82924173553,-0.20379012823104903,0.394545704126358,0.7056116749862057,-0.005022541076859281,11.218569673243856,0.04138713389206572
Slovenia,2009,0,10.432357279441947,0.18173008614970954,33940.262718804406,-0.11257135868072499,0.283631980419159,0.7107945457700134,-0.026057888513993575,11.169209713725955,-0.07557817773884423
Slovenia,2010,0,10.42966291122725,0.2029515902403496,33848.93823987143,-0.13466238975524902,0.275903314352036,0.7152080404422074,-0.04641357308116682,11.191284524750625,-0.0026943682146960413
Slovenia,2011,0,10.469320525918148,0.2825592849719083,35218.27932906222,-0.13997191190719604,0.267357051372528,0.717256208263631,-0.06325290482194293,11.249829639003721,0.03965761469089735
Slovenia,2012,0,10.451817209393031,0.36126719418485465,34607.206143121315,-0.12524056434631403,0.243109121918678,0.7194584823657731,-0.07214854264917578,11.24342423440798,-0.01750331652511683
Slovenia,2013,0,10.447563607661259,0.32239888112905213,34460.31350401008,-0.12007373571395796,0.265225529670715,0.7209768187557587,-0.08329588040261005,11.251836306819628,-0.00425360173177225
